against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,10240.0,70.0,470.0,80.0,800000.0,1.2,165.0,50.0,594.0,40.0,45.0,65.0,31.6,5.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47.0,5120.0,70.0,319.0,50.0,1000000.0,0.1,50.0,50.0,595.0,57.0,50.0,65.0,0.6,5.0,0.0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77.0,5120.0,70.0,472.0,60.0,1000000.0,0.8,70.0,50.0,596.0,97.0,60.0,108.0,14.3,5.0,0.0
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50.0,5120.0,70.0,305.0,91.0,1000000.0,0.6,44.0,50.0,597.0,24.0,86.0,10.0,18.8,5.0,0.0
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94.0,5120.0,70.0,489.0,131.0,1000000.0,1.0,74.0,50.0,598.0,54.0,116.0,20.0,110.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55.0,5120.0,70.0,300.0,70.0,1059860.0,0.3,40.0,50.0,599.0,45.0,60.0,30.0,21.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80.0,5120.0,70.0,440.0,95.0,1059860.0,0.6,60.0,50.0,600.0,70.0,85.0,50.0,51.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100.0,5120.0,70.0,520.0,115.0,1059860.0,0.6,60.0,50.0,601.0,70.0,85.0,90.0,81.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,275.0,40.0,1250000.0,0.2,35.0,50.0,602.0,45.0,40.0,60.0,0.3,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,5120.0,70.0,405.0,70.0,1250000.0,1.2,65.0,50.0,603.0,75.0,70.0,40.0,22.0,5.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115.0,5120.0,70.0,515.0,80.0,1250000.0,2.1,85.0,50.0,604.0,105.0,80.0,50.0,80.5,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55.0,5120.0,70.0,335.0,55.0,1000000.0,0.5,55.0,50.0,605.0,85.0,55.0,30.0,9.0,5.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75.0,5120.0,70.0,485.0,75.0,1000000.0,1.0,75.0,50.0,606.0,125.0,95.0,40.0,34.5,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30.0,5120.0,70.0,275.0,55.0,1059860.0,0.3,50.0,50.0,607.0,65.0,55.0,20.0,3.1,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40.0,5120.0,70.0,370.0,60.0,1059860.0,0.6,60.0,50.0,608.0,95.0,60.0,55.0,13.0,5.0,0.0
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55.0,5120.0,70.0,520.0,90.0,1059860.0,1.0,60.0,50.0,609.0,145.0,90.0,80.0,34.3,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87.0,10240.0,35.0,320.0,60.0,1250000.0,0.6,46.0,50.0,610.0,30.0,40.0,57.0,18.0,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117.0,10240.0,35.0,410.0,70.0,1250000.0,1.0,66.0,50.0,611.0,40.0,50.0,67.0,36.0,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147.0,10240.0,35.0,540.0,90.0,1250000.0,1.8,76.0,50.0,612.0,60.0,70.0,97.0,105.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70.0,5120.0,70.0,305.0,40.0,1000000.0,0.5,55.0,50.0,613.0,60.0,40.0,40.0,8.5,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130.0,5120.0,70.0,505.0,80.0,1000000.0,2.6,95.0,50.0,614.0,70.0,80.0,50.0,260.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,6400.0,70.0,515.0,50.0,1000000.0,1.1,80.0,50.0,615.0,95.0,135.0,105.0,148.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40.0,3840.0,70.0,305.0,85.0,1000000.0,0.4,50.0,50.0,616.0,40.0,65.0,25.0,7.7,5.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70.0,3840.0,70.0,495.0,40.0,1000000.0,0.8,80.0,50.0,617.0,100.0,60.0,145.0,25.3,5.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66.0,5120.0,70.0,471.0,84.0,1000000.0,0.7,109.0,50.0,618.0,81.0,99.0,32.0,11.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85.0,6400.0,70.0,350.0,50.0,1059860.0,0.9,45.0,50.0,619.0,55.0,50.0,65.0,20.0,5.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125.0,6400.0,70.0,510.0,60.0,1059860.0,1.4,65.0,50.0,620.0,95.0,60.0,105.0,35.5,5.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120.0,7680.0,70.0,485.0,90.0,1000000.0,1.6,77.0,50.0,621.0,60.0,90.0,48.0,139.0,5.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74.0,6400.0,70.0,303.0,50.0,1000000.0,1.0,59.0,50.0,622.0,35.0,50.0,35.0,92.0,5.0,0.0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124.0,6400.0,70.0,483.0,80.0,1000000.0,2.8,89.0,50.0,623.0,55.0,80.0,55.0,330.0,5.0,0.0
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85.0,5120.0,35.0,340.0,70.0,1000000.0,0.5,45.0,50.0,624.0,40.0,40.0,60.0,10.2,5.0,0.0
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125.0,5120.0,35.0,490.0,100.0,1000000.0,1.6,65.0,50.0,625.0,60.0,70.0,70.0,70.0,5.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,5120.0,70.0,490.0,95.0,1000000.0,1.6,95.0,50.0,626.0,40.0,95.0,55.0,94.6,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83.0,5120.0,70.0,350.0,50.0,1250000.0,0.5,70.0,100.0,627.0,37.0,50.0,60.0,10.5,5.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123.0,5120.0,70.0,510.0,75.0,1250000.0,1.5,100.0,100.0,628.0,57.0,75.0,80.0,41.0,5.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55.0,5120.0,35.0,370.0,75.0,1250000.0,0.5,70.0,0.0,629.0,45.0,65.0,60.0,9.0,5.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65.0,5120.0,35.0,510.0,105.0,1250000.0,1.2,110.0,0.0,630.0,55.0,95.0,80.0,39.5,5.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97.0,5120.0,70.0,484.0,66.0,1000000.0,1.4,85.0,50.0,631.0,105.0,66.0,65.0,58.0,5.0,0.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109.0,5120.0,70.0,484.0,112.0,1000000.0,0.3,58.0,50.0,632.0,48.0,48.0,109.0,33.0,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65.0,10240.0,35.0,300.0,50.0,1250000.0,0.8,52.0,50.0,633.0,45.0,50.0,38.0,17.3,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85.0,10240.0,35.0,420.0,70.0,1250000.0,1.4,72.0,50.0,634.0,65.0,70.0,58.0,50.0,5.0,0.0
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105.0,10240.0,35.0,600.0,90.0,1250000.0,1.8,92.0,50.0,635.0,125.0,90.0,98.0,160.0,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85.0,10240.0,70.0,360.0,55.0,1250000.0,1.1,55.0,50.0,636.0,50.0,55.0,60.0,28.8,5.0,0.0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60.0,10240.0,70.0,550.0,65.0,1250000.0,1.6,85.0,50.0,637.0,135.0,105.0,100.0,46.0,5.0,0.0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90.0,20480.0,35.0,580.0,129.0,1250000.0,2.1,91.0,50.0,638.0,90.0,72.0,108.0,250.0,5.0,1.0
0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129.0,20480.0,35.0,580.0,90.0,1250000.0,1.9,91.0,50.0,639.0,72.0,90.0,108.0,260.0,5.0,1.0
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90.0,20480.0,35.0,580.0,72.0,1250000.0,2.0,91.0,50.0,640.0,90.0,129.0,108.0,200.0,5.0,1.0
0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,30720.0,90.0,580.0,80.0,1250000.0,1.5,79.0,100.0,641.0,110.0,90.0,121.0,63.0,5.0,1.0
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105.0,30720.0,90.0,580.0,70.0,1250000.0,1.5,79.0,100.0,642.0,145.0,80.0,101.0,61.0,5.0,1.0
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120.0,30720.0,0.0,680.0,100.0,1250000.0,3.2,100.0,50.0,643.0,150.0,120.0,90.0,330.0,5.0,1.0
1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150.0,30720.0,0.0,680.0,120.0,1250000.0,2.9,100.0,50.0,644.0,120.0,100.0,90.0,345.0,5.0,1.0
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145.0,30720.0,90.0,600.0,90.0,1250000.0,1.5,89.0,100.0,645.0,105.0,80.0,91.0,68.0,5.0,1.0
1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120.0,30720.0,0.0,700.0,90.0,1250000.0,3.0,125.0,50.0,646.0,170.0,100.0,95.0,325.0,5.0,1.0
0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72.0,20480.0,35.0,580.0,90.0,1250000.0,1.4,91.0,50.0,647.0,129.0,90.0,108.0,48.5,5.0,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128.0,30720.0,100.0,600.0,90.0,1250000.0,0.6,100.0,50.0,648.0,77.0,77.0,128.0,6.5,5.0,1.0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120.0,30720.0,0.0,600.0,95.0,1250000.0,1.5,71.0,50.0,649.0,120.0,95.0,99.0,82.5,5.0,1.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61.0,5120.0,70.0,313.0,65.0,1059860.0,0.4,56.0,88.1,650.0,48.0,45.0,38.0,9.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78.0,5120.0,70.0,405.0,95.0,1059860.0,0.7,61.0,88.1,651.0,56.0,58.0,57.0,29.0,6.0,0.0
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107.0,5120.0,70.0,530.0,122.0,1059860.0,1.6,88.0,88.1,652.0,74.0,75.0,64.0,90.0,6.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45.0,5120.0,70.0,307.0,40.0,1059860.0,0.4,40.0,88.1,653.0,62.0,60.0,60.0,9.4,6.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59.0,5120.0,70.0,409.0,58.0,1059860.0,1.0,59.0,88.1,654.0,90.0,70.0,73.0,14.5,6.0,0.0
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69.0,5120.0,70.0,534.0,72.0,1059860.0,1.5,75.0,88.1,655.0,114.0,100.0,104.0,39.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56.0,5120.0,70.0,314.0,40.0,1059860.0,0.3,41.0,88.1,656.0,62.0,44.0,71.0,7.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63.0,5120.0,70.0,405.0,52.0,1059860.0,0.6,54.0,88.1,657.0,83.0,56.0,97.0,10.9,6.0,0.0
2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145.0,5120.0,70.0,640.0,67.0,1059860.0,1.5,72.0,88.1,658.0,153.0,71.0,132.0,40.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,3840.0,70.0,237.0,38.0,1000000.0,0.4,38.0,50.0,659.0,32.0,36.0,57.0,5.0,6.0,0.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56.0,3840.0,70.0,423.0,77.0,1000000.0,1.0,85.0,50.0,660.0,50.0,77.0,78.0,42.4,6.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50.0,3840.0,70.0,278.0,43.0,1059860.0,0.3,45.0,50.0,661.0,40.0,38.0,62.0,1.7,6.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73.0,3840.0,70.0,382.0,55.0,1059860.0,0.7,62.0,50.0,662.0,56.0,52.0,84.0,16.0,6.0,0.0
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81.0,3840.0,70.0,499.0,71.0,1059860.0,1.2,78.0,50.0,663.0,74.0,69.0,126.0,24.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,3840.0,70.0,200.0,40.0,1000000.0,0.3,38.0,50.0,664.0,27.0,25.0,35.0,2.5,6.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22.0,3840.0,70.0,213.0,60.0,1000000.0,0.3,45.0,50.0,665.0,27.0,30.0,29.0,8.4,6.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52.0,3840.0,70.0,411.0,50.0,1000000.0,1.2,80.0,50.0,666.0,90.0,50.0,89.0,17.0,6.0,0.0
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50.0,5120.0,70.0,369.0,58.0,1059860.0,0.6,62.0,11.2,667.0,73.0,54.0,72.0,13.5,6.0,0.0
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68.0,5120.0,70.0,507.0,72.0,1059860.0,1.5,86.0,11.2,668.0,109.0,66.0,106.0,81.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38.0,5120.0,70.0,303.0,39.0,1000000.0,0.1,44.0,0.0,669.0,61.0,79.0,42.0,0.1,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,5120.0,70.0,551.0,67.0,1000000.0,0.2,74.0,0.0,670.0,125.0,128.0,92.0,0.9,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,5120.0,70.0,552.0,68.0,1000000.0,1.1,78.0,0.0,671.0,112.0,154.0,75.0,10.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65.0,5120.0,70.0,350.0,48.0,1000000.0,0.9,66.0,50.0,672.0,62.0,57.0,52.0,31.0,6.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,531.0,62.0,1000000.0,1.7,123.0,50.0,673.0,97.0,81.0,68.0,91.0,6.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,6400.0,70.0,348.0,62.0,1000000.0,0.6,67.0,50.0,674.0,46.0,48.0,43.0,8.0,6.0,0.0
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124.0,6400.0,70.0,495.0,78.0,1000000.0,2.1,95.0,50.0,675.0,69.0,71.0,58.0,136.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,472.0,60.0,1000000.0,1.2,75.0,50.0,676.0,65.0,90.0,102.0,28.0,6.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48.0,5120.0,70.0,355.0,54.0,1000000.0,0.3,62.0,50.0,677.0,63.0,60.0,68.0,3.5,6.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48.0,5120.0,70.0,466.0,76.0,1000000.0,0.6,74.0,50.0,678.0,83.0,81.0,104.0,8.5,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80.0,5120.0,70.0,325.0,100.0,1000000.0,0.8,45.0,50.0,679.0,35.0,37.0,28.0,2.0,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110.0,5120.0,70.0,448.0,150.0,1000000.0,0.8,59.0,50.0,680.0,45.0,49.0,35.0,4.5,6.0,0.0
0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150.0,5120.0,70.0,520.0,50.0,1000000.0,1.7,60.0,50.0,681.0,150.0,50.0,60.0,53.0,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52.0,5120.0,70.0,341.0,60.0,1000000.0,0.2,78.0,50.0,682.0,63.0,65.0,23.0,0.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72.0,5120.0,70.0,462.0,72.0,1000000.0,0.8,101.0,50.0,683.0,99.0,89.0,29.0,15.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48.0,5120.0,70.0,341.0,66.0,1000000.0,0.4,62.0,50.0,684.0,59.0,57.0,49.0,3.5,6.0,0.0
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80.0,5120.0,70.0,480.0,86.0,1000000.0,0.8,82.0,50.0,685.0,85.0,75.0,72.0,5.0,6.0,0.0
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.0,5120.0,70.0,288.0,53.0,1000000.0,0.4,53.0,50.0,686.0,37.0,46.0,45.0,3.5,6.0,0.0
4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92.0,5120.0,70.0,482.0,88.0,1000000.0,1.5,86.0,50.0,687.0,68.0,75.0,73.0,47.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52.0,5120.0,70.0,306.0,67.0,1000000.0,0.5,42.0,50.0,688.0,39.0,56.0,50.0,31.0,6.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105.0,5120.0,70.0,500.0,115.0,1000000.0,1.3,72.0,50.0,689.0,54.0,86.0,68.0,96.0,6.0,0.0
0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60.0,5120.0,70.0,320.0,60.0,1000000.0,0.5,50.0,50.0,690.0,60.0,60.0,30.0,7.3,6.0,0.0
0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75.0,5120.0,70.0,494.0,90.0,1000000.0,1.8,65.0,50.0,691.0,97.0,123.0,44.0,81.5,6.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,3840.0,70.0,330.0,62.0,1250000.0,0.5,50.0,50.0,692.0,58.0,63.0,44.0,8.3,6.0,0.0
